Type,Valeur
Seuil de détection,30.0
Durée totale (secondes),4762.1
Nombre de cuts,1122
Fréquence (cuts/minute),14.14
Temps moyen entre cuts (secondes),4.2
Temps minimum entre cuts (secondes),0.8
Temps maximum entre cuts (secondes),107.6

Liste des cuts
Numéro,Timestamp
990,4186.0
991,4187.5
992,4188.4
993,4189.7
994,4190.5
995,4191.5
996,4192.7
997,4201.4
998,4204.6
999,4210.0
1000,4213.7
1001,4215.1
1002,4221.0
1003,4221.9
1004,4223.3
1005,4225.8
1006,4230.4
1007,4241.1
1008,4242.1
1009,4246.0
1010,4252.5
1011,4263.8
1012,4267.6
1013,4269.7
1014,4275.1
1015,4279.1
1016,4281.9
1017,4285.2
1018,4294.6
1019,4297.7
1020,4299.0
1021,4299.9
1022,4307.3
1023,4309.7
1024,4310.9
1025,4311.8
1026,4312.7
1027,4316.6
1028,4319.4
1029,4320.2
1030,4321.4
1031,4322.2
1032,4332.3
1033,4335.0
1034,4342.5
1035,4343.4
1036,4349.0
1037,4353.5
1038,4354.6
1039,4355.5
1040,4357.5
1041,4358.6
1042,4370.4
1043,4374.2
1044,4375.1
1045,4376.1
1046,4377.4
1047,4378.3
1048,4379.5
1049,4380.5
1050,4383.0
1051,4387.6
1052,4400.3
1053,4405.1
1054,4405.9
1055,4407.8
1056,4412.9
1057,4416.4
1058,4418.2
1059,4419.5
1060,4423.1
1061,4424.6
1062,4426.2
1063,4428.1
1064,4429.0
1065,4430.8
1066,4431.7
1067,4437.2
1068,4439.2
1069,4451.0
1070,4453.2
1071,4454.0
1072,4455.2
1073,4457.5
1074,4458.9
1075,4460.7
1076,4462.7
1077,4464.3
1078,4465.2
1079,4483.7
1080,4486.4
1081,4525.5
1082,4527.0
1083,4530.5
1084,4551.2
1085,4556.9
1086,4558.7
1087,4561.3
1088,4562.2
1089,4565.2
1090,4567.9
1091,4573.9
1092,4575.8
1093,4580.0
1094,4584.5
1095,4586.4
1096,4591.8
1097,4602.4
1098,4609.4
1099,4612.1
1100,4618.4
1101,4631.4
1102,4640.4
1103,4647.5
1104,4653.7
1105,4666.7
1106,4667.7
1107,4672.4
1108,4673.8
1109,4675.7
1110,4677.3
1111,4679.2
1112,4681.1
1113,4685.8
1114,4690.9
1115,4695.5
1116,4698.6
1117,4701.2
1118,4714.3
1119,4718.8
1120,4719.6
1121,4736.3
1122,4755.1
